customer_id,month,mrr,segment
C0082,2025-06-01,122.95,Mid-Market
C0082,2025-07-01,122.95,Mid-Market
C0082,2025-08-01,122.95,Mid-Market
C0082,2025-09-01,122.95,Mid-Market
C0083,2024-03-01,52.06,SMB
C0083,2024-04-01,52.06,SMB
C0083,2024-05-01,52.06,SMB
C0083,2024-06-01,52.06,SMB
C0083,2024-07-01,57.2,SMB
C0083,2024-08-01,57.2,SMB
C0083,2024-09-01,57.2,SMB
C0083,2024-10-01,57.2,SMB
C0083,2024-11-01,57.2,SMB
C0083,2024-12-01,57.2,SMB
C0083,2025-01-01,57.2,SMB
C0083,2025-02-01,57.2,SMB
C0083,2025-03-01,57.2,SMB
C0083,2025-04-01,57.2,SMB
C0083,2025-05-01,57.2,SMB
C0083,2025-06-01,57.2,SMB
C0083,2025-07-01,57.2,SMB
C0083,2025-08-01,57.2,SMB
C0083,2025-09-01,57.2,SMB
C0084,2023-10-01,53.87,SMB
C0084,2023-11-01,53.87,SMB
C0084,2023-12-01,53.87,SMB
C0084,2024-01-01,53.87,SMB
C0084,2024-02-01,53.87,SMB
C0084,2024-03-01,53.87,SMB
C0084,2024-04-01,53.87,SMB
C0084,2024-05-01,53.87,SMB
C0084,2024-06-01,49.86,SMB
C0084,2024-07-01,49.86,SMB
C0084,2024-08-01,49.86,SMB
C0084,2024-09-01,49.86,SMB
C0084,2024-10-01,49.86,SMB
C0084,2024-11-01,49.86,SMB
C0084,2024-12-01,49.86,SMB
C0084,2025-01-01,56.06,SMB
C0084,2025-02-01,66.86,SMB
C0085,2023-10-01,48.18,SMB
C0085,2023-11-01,48.18,SMB
C0085,2023-12-01,48.18,SMB
C0085,2024-01-01,48.18,SMB
C0085,2024-02-01,43.64,SMB
C0085,2024-03-01,43.64,SMB
C0085,2024-04-01,43.64,SMB
C0085,2024-05-01,43.64,SMB
C0085,2024-06-01,43.64,SMB
C0085,2024-07-01,37.4,SMB
C0085,2024-08-01,37.4,SMB
C0085,2024-09-01,37.4,SMB
C0085,2024-10-01,37.4,SMB
C0085,2024-11-01,41.61,SMB
C0085,2024-12-01,41.61,SMB
C0085,2025-01-01,41.61,SMB
C0085,2025-02-01,41.61,SMB
C0085,2025-03-01,41.61,SMB
C0085,2025-04-01,41.61,SMB
C0085,2025-05-01,41.61,SMB
C0085,2025-06-01,41.61,SMB
C0085,2025-07-01,41.61,SMB
C0085,2025-08-01,41.61,SMB
C0085,2025-09-01,37.47,SMB
C0086,2023-07-01,357.73,Enterprise
C0087,2024-03-01,124.24,SMB
C0088,2024-01-01,48.63,SMB
C0088,2024-02-01,48.63,SMB
C0088,2024-03-01,48.63,SMB
C0089,2024-11-01,48.36,SMB
C0089,2024-12-01,48.36,SMB
C0089,2025-01-01,48.36,SMB
C0089,2025-02-01,48.36,SMB
C0089,2025-03-01,48.36,SMB
C0089,2025-04-01,48.36,SMB
C0089,2025-05-01,48.36,SMB
C0089,2025-06-01,48.36,SMB
C0089,2025-07-01,48.36,SMB
C0089,2025-08-01,48.36,SMB
C0089,2025-09-01,53.23,SMB
C0090,2023-03-01,119.61,Mid-Market
C0090,2023-04-01,119.61,Mid-Market
C0090,2023-05-01,119.61,Mid-Market
C0090,2023-06-01,119.61,Mid-Market
C0090,2023-07-01,119.61,Mid-Market
C0090,2023-08-01,119.61,Mid-Market
C0090,2023-09-01,119.61,Mid-Market
C0090,2023-10-01,119.61,Mid-Market
C0090,2023-11-01,119.61,Mid-Market
C0090,2023-12-01,119.61,Mid-Market
C0090,2024-01-01,119.61,Mid-Market
C0090,2024-02-01,119.61,Mid-Market
C0090,2024-03-01,119.61,Mid-Market
C0090,2024-04-01,119.61,Mid-Market
C0090,2024-05-01,119.61,Mid-Market
C0090,2024-06-01,119.61,Mid-Market
C0090,2024-07-01,119.61,Mid-Market
C0090,2024-08-01,119.61,Mid-Market
C0090,2024-09-01,119.61,Mid-Market
C0090,2024-10-01,119.61,Mid-Market
C0090,2024-11-01,119.61,Mid-Market
C0090,2024-12-01,119.61,Mid-Market
C0090,2025-01-01,119.61,Mid-Market
C0090,2025-02-01,119.61,Mid-Market
C0090,2025-03-01,119.61,Mid-Market
C0090,2025-04-01,119.61,Mid-Market
C0090,2025-05-01,119.61,Mid-Market
C0090,2025-06-01,119.61,Mid-Market
C0090,2025-07-01,119.61,Mid-Market
C0090,2025-08-01,119.61,Mid-Market
C0090,2025-09-01,119.61,Mid-Market
C0091,2023-08-01,50.42,Enterprise
C0091,2023-09-01,50.42,Enterprise
C0091,2023-10-01,50.42,Enterprise
C0091,2023-11-01,50.42,Enterprise
C0091,2023-12-01,41.52,Enterprise
C0091,2024-01-01,41.52,Enterprise
C0091,2024-02-01,41.52,Enterprise
C0091,2024-03-01,41.52,Enterprise
C0091,2024-04-01,37.08,Enterprise
C0091,2024-05-01,37.08,Enterprise
C0091,2024-06-01,37.08,Enterprise
C0091,2024-07-01,37.08,Enterprise
C0091,2024-08-01,37.08,Enterprise
C0091,2024-09-01,37.08,Enterprise
C0091,2024-10-01,37.08,Enterprise
C0091,2024-11-01,37.08,Enterprise
C0091,2024-12-01,37.08,Enterprise
C0091,2025-01-01,37.08,Enterprise
C0091,2025-02-01,37.08,Enterprise
C0091,2025-03-01,37.08,Enterprise
C0091,2025-04-01,37.08,Enterprise
C0091,2025-05-01,37.08,Enterprise
C0091,2025-06-01,37.08,Enterprise
C0091,2025-07-01,37.08,Enterprise
C0091,2025-08-01,37.08,Enterprise
C0091,2025-09-01,37.08,Enterprise
C0092,2024-02-01,50.36,Enterprise
C0092,2024-03-01,50.36,Enterprise
C0092,2024-04-01,50.36,Enterprise
C0092,2024-05-01,50.36,Enterprise
C0092,2024-06-01,50.36,Enterprise
C0092,2024-07-01,50.36,Enterprise
C0092,2024-08-01,50.36,Enterprise
C0092,2024-09-01,50.36,Enterprise
C0092,2024-10-01,60.23,Enterprise
C0092,2024-11-01,60.23,Enterprise
C0092,2024-12-01,60.23,Enterprise
C0092,2025-01-01,60.23,Enterprise
C0092,2025-02-01,60.23,Enterprise
C0092,2025-03-01,60.23,Enterprise
C0092,2025-04-01,60.23,Enterprise
C0092,2025-05-01,60.23,Enterprise
C0092,2025-06-01,60.23,Enterprise
C0092,2025-07-01,60.23,Enterprise
C0092,2025-08-01,60.23,Enterprise
C0092,2025-09-01,67.86,Enterprise
C0093,2024-06-01,1252.5,SMB
C0093,2024-07-01,1105.12,SMB
C0093,2024-08-01,1105.12,SMB
C0093,2024-09-01,1105.12,SMB
C0093,2024-10-01,1105.12,SMB
C0093,2024-11-01,1105.12,SMB
C0093,2024-12-01,1105.12,SMB
C0093,2025-01-01,1105.12,SMB
C0093,2025-02-01,1105.12,SMB
C0093,2025-03-01,1105.12,SMB
C0093,2025-04-01,1012.87,SMB
C0093,2025-05-01,1012.87,SMB
C0093,2025-06-01,1012.87,SMB
C0093,2025-07-01,1012.87,SMB
C0093,2025-08-01,1012.87,SMB
C0093,2025-09-01,1012.87,SMB
C0094,2024-05-01,59.69,Enterprise
C0094,2024-06-01,59.69,Enterprise
C0094,2024-07-01,59.69,Enterprise
C0094,2024-08-01,63.07,Enterprise
C0094,2024-09-01,63.07,Enterprise
C0094,2024-10-01,63.07,Enterprise
C0094,2024-11-01,63.07,Enterprise
C0094,2024-12-01,63.07,Enterprise
C0094,2025-01-01,63.07,Enterprise
C0094,2025-02-01,63.07,Enterprise
C0094,2025-03-01,63.07,Enterprise
C0094,2025-04-01,63.07,Enterprise
C0094,2025-05-01,63.07,Enterprise
C0094,2025-06-01,63.07,Enterprise
C0094,2025-07-01,63.07,Enterprise
C0094,2025-08-01,63.07,Enterprise
C0094,2025-09-01,63.07,Enterprise
C0095,2024-09-01,112.85,Mid-Market
C0095,2024-10-01,112.85,Mid-Market
C0095,2024-11-01,91.06,Mid-Market
C0095,2024-12-01,91.06,Mid-Market
C0095,2025-01-01,91.06,Mid-Market
C0095,2025-02-01,91.06,Mid-Market
C0095,2025-03-01,91.06,Mid-Market
C0095,2025-04-01,91.06,Mid-Market
C0095,2025-05-01,91.06,Mid-Market
C0095,2025-06-01,91.06,Mid-Market
C0095,2025-07-01,91.06,Mid-Market
C0095,2025-08-01,91.06,Mid-Market
C0095,2025-09-01,91.06,Mid-Market
C0096,2023-07-01,1245.74,SMB
C0096,2023-08-01,1245.74,SMB
C0096,2023-09-01,1245.74,SMB
C0096,2023-10-01,1245.74,SMB
C0096,2023-11-01,1245.74,SMB
C0096,2023-12-01,1245.74,SMB
C0096,2024-01-01,1245.74,SMB
C0096,2024-02-01,1245.74,SMB
C0096,2024-03-01,1245.74,SMB
C0096,2024-04-01,1245.74,SMB
C0096,2024-05-01,1245.74,SMB
C0096,2024-06-01,1245.74,SMB
C0096,2024-07-01,1245.74,SMB
C0096,2024-08-01,1245.74,SMB
C0096,2024-09-01,1245.74,SMB
C0096,2024-10-01,1245.74,SMB
C0096,2024-11-01,1245.74,SMB
C0096,2024-12-01,1245.74,SMB
C0096,2025-01-01,1245.74,SMB
C0096,2025-02-01,1245.74,SMB
C0096,2025-03-01,1245.74,SMB
C0096,2025-04-01,1471.18,SMB
C0096,2025-05-01,1471.18,SMB
C0096,2025-06-01,1471.18,SMB
C0096,2025-07-01,1471.18,SMB
C0096,2025-08-01,1471.18,SMB
C0096,2025-09-01,1471.18,SMB
C0097,2023-09-01,56.51,Mid-Market
C0097,2023-10-01,56.51,Mid-Market
C0097,2023-11-01,56.51,Mid-Market
C0097,2023-12-01,56.51,Mid-Market
C0097,2024-01-01,56.51,Mid-Market
C0097,2024-02-01,56.51,Mid-Market
C0097,2024-03-01,56.51,Mid-Market
C0097,2024-04-01,56.51,Mid-Market
C0097,2024-05-01,56.51,Mid-Market
C0097,2024-06-01,56.51,Mid-Market
C0097,2024-07-01,56.51,Mid-Market
C0097,2024-08-01,56.51,Mid-Market
C0097,2024-09-01,56.51,Mid-Market
C0097,2024-10-01,56.51,Mid-Market
C0097,2024-11-01,56.51,Mid-Market
C0097,2024-12-01,56.51,Mid-Market
C0097,2025-01-01,56.51,Mid-Market
C0097,2025-02-01,56.51,Mid-Market
C0097,2025-03-01,56.51,Mid-Market
C0097,2025-04-01,66.75,Mid-Market
C0097,2025-05-01,66.75,Mid-Market
C0097,2025-06-01,66.75,Mid-Market
C0097,2025-07-01,66.75,Mid-Market
C0098,2022-10-01,41.01,SMB
C0098,2022-11-01,41.01,SMB
C0098,2022-12-01,41.01,SMB
C0098,2023-01-01,41.01,SMB
C0098,2023-02-01,41.01,SMB
C0098,2023-03-01,41.01,SMB
C0098,2023-04-01,41.01,SMB
C0098,2023-05-01,41.01,SMB
C0098,2023-06-01,41.01,SMB
C0098,2023-07-01,41.01,SMB
C0098,2023-08-01,41.01,SMB
C0098,2023-09-01,41.01,SMB
C0098,2023-10-01,41.01,SMB
C0098,2023-11-01,41.01,SMB
C0098,2023-12-01,41.01,SMB
C0098,2024-01-01,41.01,SMB
C0098,2024-02-01,41.01,SMB
C0098,2024-03-01,41.01,SMB
C0098,2024-04-01,41.01,SMB
C0098,2024-05-01,41.01,SMB
C0098,2024-06-01,41.01,SMB
C0098,2024-07-01,41.01,SMB
C0098,2024-08-01,41.01,SMB
C0098,2024-09-01,41.01,SMB
C0098,2024-10-01,41.01,SMB
C0098,2024-11-01,41.01,SMB
C0098,2024-12-01,41.01,SMB
C0098,2025-01-01,41.01,SMB
C0098,2025-02-01,41.01,SMB
C0098,2025-03-01,41.01,SMB
C0098,2025-04-01,41.01,SMB
C0098,2025-05-01,41.01,SMB
C0098,2025-06-01,41.01,SMB
C0098,2025-07-01,41.01,SMB
C0098,2025-08-01,41.01,SMB
C0098,2025-09-01,41.01,SMB
C0099,2023-12-01,51.34,SMB
C0099,2024-01-01,51.34,SMB
C0099,2024-02-01,51.34,SMB
C0099,2024-03-01,51.34,SMB
C0099,2024-04-01,51.34,SMB
C0099,2024-05-01,51.34,SMB
C0099,2024-06-01,51.34,SMB
C0099,2024-07-01,60.86,SMB
C0099,2024-08-01,60.86,SMB
C0099,2024-09-01,60.86,SMB
C0099,2024-10-01,60.86,SMB
C0099,2024-11-01,60.86,SMB
C0099,2024-12-01,60.86,SMB
C0099,2025-01-01,60.86,SMB
C0099,2025-02-01,60.86,SMB
C0099,2025-03-01,60.86,SMB
C0099,2025-04-01,60.86,SMB
C0099,2025-05-01,60.86,SMB
C0099,2025-06-01,60.86,SMB
C0099,2025-07-01,60.86,SMB
C0099,2025-08-01,60.86,SMB
C0099,2025-09-01,60.86,SMB
C0100,2022-05-01,291.19,Mid-Market
C0101,2023-07-01,426.5,SMB
C0101,2023-08-01,426.5,SMB
C0101,2023-09-01,426.5,SMB
C0101,2023-10-01,426.5,SMB
C0101,2023-11-01,426.5,SMB
C0101,2023-12-01,426.5,SMB
C0101,2024-01-01,426.5,SMB
C0102,2024-08-01,368.27,SMB
C0102,2024-09-01,368.27,SMB
C0102,2024-10-01,368.27,SMB
C0102,2024-11-01,368.27,SMB
C0102,2024-12-01,368.27,SMB
C0103,2023-05-01,51.94,SMB
C0103,2023-06-01,51.94,SMB
C0103,2023-07-01,51.94,SMB
C0103,2023-08-01,51.94,SMB
C0103,2023-09-01,51.94,SMB
C0103,2023-10-01,51.94,SMB
C0103,2023-11-01,51.94,SMB
C0103,2023-12-01,61.57,SMB
C0103,2024-01-01,69.41,SMB
C0103,2024-02-01,73.62,SMB
C0103,2024-03-01,73.62,SMB
C0103,2024-04-01,73.62,SMB
C0103,2024-05-01,73.62,SMB
C0103,2024-06-01,73.62,SMB
C0103,2024-07-01,73.62,SMB
C0103,2024-08-01,73.62,SMB
C0103,2024-09-01,73.62,SMB
C0103,2024-10-01,73.62,SMB
C0104,2023-03-01,284.43,SMB
C0104,2023-04-01,284.43,SMB
C0104,2023-05-01,284.43,SMB
C0104,2023-06-01,284.43,SMB
C0104,2023-07-01,284.43,SMB
C0105,2024-11-01,332.34,SMB
C0105,2024-12-01,332.34,SMB
C0106,2023-08-01,114.0,Mid-Market
C0106,2023-09-01,114.0,Mid-Market
C0106,2023-10-01,114.0,Mid-Market
C0106,2023-11-01,114.0,Mid-Market
C0106,2023-12-01,114.0,Mid-Market
C0106,2024-01-01,114.0,Mid-Market
C0106,2024-02-01,114.0,Mid-Market
C0106,2024-03-01,114.0,Mid-Market
C0106,2024-04-01,114.0,Mid-Market
C0107,2023-07-01,411.83,Mid-Market
C0107,2023-08-01,411.83,Mid-Market
C0107,2023-09-01,411.83,Mid-Market
C0107,2023-10-01,411.83,Mid-Market
C0107,2023-11-01,411.83,Mid-Market
C0107,2023-12-01,483.44,Mid-Market
C0107,2024-01-01,483.44,Mid-Market
C0107,2024-02-01,483.44,Mid-Market
C0107,2024-03-01,483.44,Mid-Market
C0107,2024-04-01,483.44,Mid-Market
C0107,2024-05-01,483.44,Mid-Market
C0107,2024-06-01,483.44,Mid-Market
C0108,2024-09-01,375.52,Mid-Market
C0108,2024-10-01,375.52,Mid-Market
C0108,2024-11-01,399.27,Mid-Market
C0108,2024-12-01,399.27,Mid-Market
C0108,2025-01-01,399.27,Mid-Market
C0108,2025-02-01,399.27,Mid-Market
C0108,2025-03-01,399.27,Mid-Market
C0108,2025-04-01,377.21,Mid-Market
C0108,2025-05-01,377.21,Mid-Market
C0108,2025-06-01,377.21,Mid-Market
C0108,2025-07-01,377.21,Mid-Market
C0108,2025-08-01,377.21,Mid-Market
C0108,2025-09-01,377.21,Mid-Market
C0109,2024-01-01,100.16,Mid-Market
C0109,2024-02-01,100.16,Mid-Market
C0109,2024-03-01,100.16,Mid-Market
C0109,2024-04-01,100.16,Mid-Market
C0109,2024-05-01,100.16,Mid-Market
C0109,2024-06-01,100.16,Mid-Market
C0109,2024-07-01,100.16,Mid-Market
C0109,2024-08-01,100.16,Mid-Market
C0109,2024-09-01,100.16,Mid-Market
C0109,2024-10-01,91.55,Mid-Market
C0109,2024-11-01,91.55,Mid-Market
C0109,2024-12-01,91.55,Mid-Market
C0109,2025-01-01,91.55,Mid-Market
C0109,2025-02-01,91.55,Mid-Market
C0109,2025-03-01,91.55,Mid-Market
C0109,2025-04-01,91.55,Mid-Market
C0109,2025-05-01,91.55,Mid-Market
C0109,2025-06-01,91.55,Mid-Market
C0109,2025-07-01,91.55,Mid-Market
C0109,2025-08-01,91.55,Mid-Market
C0109,2025-09-01,109.73,Mid-Market
C0110,2023-03-01,125.63,Mid-Market
C0110,2023-04-01,125.63,Mid-Market
C0110,2023-05-01,149.33,Mid-Market
C0110,2023-06-01,169.74,Mid-Market
C0110,2023-07-01,169.74,Mid-Market
C0110,2023-08-01,159.57,Mid-Market
C0110,2023-09-01,187.23,Mid-Market
C0110,2023-10-01,187.23,Mid-Market
C0110,2023-11-01,187.23,Mid-Market
C0110,2023-12-01,187.23,Mid-Market
C0110,2024-01-01,187.23,Mid-Market
C0110,2024-02-01,187.23,Mid-Market
C0110,2024-03-01,187.23,Mid-Market
C0110,2024-04-01,163.12,Mid-Market
C0110,2024-05-01,163.12,Mid-Market
C0110,2024-06-01,163.12,Mid-Market
C0110,2024-07-01,163.12,Mid-Market
C0110,2024-08-01,163.12,Mid-Market
C0110,2024-09-01,163.12,Mid-Market
C0110,2024-10-01,163.12,Mid-Market
C0110,2024-11-01,174.62,Mid-Market
C0110,2024-12-01,174.62,Mid-Market
C0110,2025-01-01,174.62,Mid-Market
C0110,2025-02-01,184.27,Mid-Market
C0110,2025-03-01,184.27,Mid-Market
C0110,2025-04-01,207.14,Mid-Market
C0110,2025-05-01,207.14,Mid-Market
C0110,2025-06-01,207.14,Mid-Market
C0110,2025-07-01,207.14,Mid-Market
C0110,2025-08-01,221.22,Mid-Market
C0110,2025-09-01,221.22,Mid-Market
C0111,2024-08-01,42.49,Mid-Market
C0111,2024-09-01,42.49,Mid-Market
C0111,2024-10-01,42.49,Mid-Market
C0111,2024-11-01,42.49,Mid-Market
C0111,2024-12-01,42.49,Mid-Market
C0111,2025-01-01,42.49,Mid-Market
C0111,2025-02-01,42.49,Mid-Market
C0111,2025-03-01,46.48,Mid-Market
C0111,2025-04-01,54.59,Mid-Market
C0111,2025-05-01,54.59,Mid-Market
C0111,2025-06-01,54.59,Mid-Market
C0111,2025-07-01,54.59,Mid-Market
C0111,2025-08-01,54.59,Mid-Market
C0111,2025-09-01,65.13,Mid-Market
C0112,2022-11-01,41.85,SMB
C0112,2022-12-01,41.85,SMB
C0112,2023-01-01,41.85,SMB
C0112,2023-02-01,41.85,SMB
C0112,2023-03-01,41.85,SMB
C0112,2023-04-01,41.85,SMB
C0112,2023-05-01,41.85,SMB
C0112,2023-06-01,41.85,SMB
C0113,2023-08-01,125.44,SMB
C0113,2023-09-01,125.44,SMB
C0113,2023-10-01,125.44,SMB
C0113,2023-11-01,125.44,SMB
C0113,2023-12-01,125.44,SMB
C0113,2024-01-01,125.44,SMB
C0113,2024-02-01,125.44,SMB
C0113,2024-03-01,125.44,SMB
C0113,2024-04-01,101.6,SMB
C0113,2024-05-01,101.6,SMB
C0113,2024-06-01,101.6,SMB
C0113,2024-07-01,101.6,SMB
C0113,2024-08-01,111.14,SMB
C0113,2024-09-01,111.14,SMB
C0113,2024-10-01,111.14,SMB
C0113,2024-11-01,131.47,SMB
C0113,2024-12-01,131.47,SMB
C0113,2025-01-01,131.47,SMB
C0113,2025-02-01,131.47,SMB
C0113,2025-03-01,131.47,SMB
C0113,2025-04-01,131.47,SMB
C0113,2025-05-01,131.47,SMB
C0113,2025-06-01,110.07,SMB
C0113,2025-07-01,90.16,SMB
C0113,2025-08-01,90.16,SMB
C0113,2025-09-01,90.16,SMB
C0114,2024-07-01,53.72,SMB
C0114,2024-08-01,53.72,SMB
C0114,2024-09-01,53.72,SMB
C0114,2024-10-01,53.72,SMB
C0114,2024-11-01,53.72,SMB
C0114,2024-12-01,53.72,SMB
C0114,2025-01-01,49.68,SMB
C0114,2025-02-01,49.68,SMB
C0114,2025-03-01,49.68,SMB
C0114,2025-04-01,49.68,SMB
C0114,2025-05-01,49.68,SMB
C0114,2025-06-01,49.68,SMB
C0114,2025-07-01,49.68,SMB
C0114,2025-08-01,49.68,SMB
C0114,2025-09-01,49.68,SMB
C0115,2022-03-01,366.06,SMB
C0115,2022-04-01,366.06,SMB
C0115,2022-05-01,366.06,SMB
C0115,2022-06-01,366.06,SMB
C0115,2022-07-01,366.06,SMB
C0115,2022-08-01,366.06,SMB
C0115,2022-09-01,366.06,SMB
C0115,2022-10-01,366.06,SMB
C0115,2022-11-01,366.06,SMB
C0115,2022-12-01,366.06,SMB
C0115,2023-01-01,366.06,SMB
C0115,2023-02-01,366.06,SMB
C0115,2023-03-01,366.06,SMB
C0115,2023-04-01,366.06,SMB
C0115,2023-05-01,366.06,SMB
C0115,2023-06-01,366.06,SMB
C0115,2023-07-01,366.06,SMB
C0115,2023-08-01,366.06,SMB
C0115,2023-09-01,366.06,SMB
C0115,2023-10-01,366.06,SMB
C0115,2023-11-01,366.06,SMB
C0115,2023-12-01,366.06,SMB
C0115,2024-01-01,429.13,SMB
C0115,2024-02-01,429.13,SMB
C0115,2024-03-01,429.13,SMB
C0115,2024-04-01,429.13,SMB
C0115,2024-05-01,429.13,SMB
C0115,2024-06-01,429.13,SMB
C0115,2024-07-01,429.13,SMB
C0115,2024-08-01,429.13,SMB
C0115,2024-09-01,429.13,SMB
C0115,2024-10-01,429.13,SMB
C0115,2024-11-01,429.13,SMB
C0115,2024-12-01,429.13,SMB
C0115,2025-01-01,490.8,SMB
C0115,2025-02-01,490.8,SMB
C0116,2022-02-01,1425.55,SMB
C0116,2022-03-01,1425.55,SMB
C0116,2022-04-01,1425.55,SMB
C0116,2022-05-01,1425.55,SMB
C0116,2022-06-01,1425.55,SMB
C0116,2022-07-01,1425.55,SMB
C0116,2022-08-01,1425.55,SMB
C0116,2022-09-01,1650.8,SMB
C0116,2022-10-01,1650.8,SMB
C0116,2022-11-01,1650.8,SMB
C0116,2022-12-01,1650.8,SMB
C0116,2023-01-01,1650.8,SMB
C0116,2023-02-01,1650.8,SMB
C0116,2023-03-01,1650.8,SMB
C0116,2023-04-01,1650.8,SMB
C0117,2023-09-01,362.91,SMB
C0117,2023-10-01,362.91,SMB
C0117,2023-11-01,362.91,SMB
C0117,2023-12-01,362.91,SMB
C0117,2024-01-01,362.91,SMB
C0117,2024-02-01,362.91,SMB
C0117,2024-03-01,362.91,SMB
C0117,2024-04-01,362.91,SMB
C0118,2023-09-01,50.85,Mid-Market
C0118,2023-10-01,50.85,Mid-Market
C0118,2023-11-01,50.85,Mid-Market
C0118,2023-12-01,50.85,Mid-Market
C0118,2024-01-01,50.85,Mid-Market
C0118,2024-02-01,50.85,Mid-Market
C0118,2024-03-01,50.85,Mid-Market
C0118,2024-04-01,50.85,Mid-Market
C0118,2024-05-01,50.85,Mid-Market
C0118,2024-06-01,50.85,Mid-Market
C0118,2024-07-01,50.85,Mid-Market
C0118,2024-08-01,50.85,Mid-Market
C0118,2024-09-01,50.85,Mid-Market
C0118,2024-10-01,50.85,Mid-Market
C0118,2024-11-01,50.85,Mid-Market
C0118,2024-12-01,50.85,Mid-Market
C0118,2025-01-01,50.85,Mid-Market
C0118,2025-02-01,50.85,Mid-Market
C0118,2025-03-01,50.85,Mid-Market
C0118,2025-04-01,50.85,Mid-Market
C0118,2025-05-01,50.85,Mid-Market
C0118,2025-06-01,50.85,Mid-Market
C0118,2025-07-01,50.85,Mid-Market
C0118,2025-08-01,50.85,Mid-Market
C0118,2025-09-01,50.85,Mid-Market
C0119,2023-04-01,43.92,Enterprise
C0119,2023-05-01,43.92,Enterprise
C0119,2023-06-01,43.92,Enterprise
C0119,2023-07-01,43.92,Enterprise
C0119,2023-08-01,43.92,Enterprise
C0119,2023-09-01,43.92,Enterprise
C0119,2023-10-01,43.92,Enterprise
C0119,2023-11-01,43.92,Enterprise
C0119,2023-12-01,43.92,Enterprise
C0119,2024-01-01,43.92,Enterprise
C0119,2024-02-01,43.92,Enterprise
C0119,2024-03-01,43.92,Enterprise
C0119,2024-04-01,43.92,Enterprise
C0119,2024-05-01,43.92,Enterprise
C0119,2024-06-01,43.92,Enterprise
C0119,2024-07-01,49.6,Enterprise
C0119,2024-08-01,49.6,Enterprise
C0119,2024-09-01,49.6,Enterprise
C0119,2024-10-01,49.6,Enterprise
C0119,2024-11-01,49.6,Enterprise
C0119,2024-12-01,49.6,Enterprise
C0119,2025-01-01,49.6,Enterprise
C0119,2025-02-01,49.6,Enterprise
C0119,2025-03-01,49.6,Enterprise
C0119,2025-04-01,49.6,Enterprise
C0119,2025-05-01,49.6,Enterprise
C0119,2025-06-01,49.6,Enterprise
C0119,2025-07-01,49.6,Enterprise
C0119,2025-08-01,49.6,Enterprise
C0119,2025-09-01,49.6,Enterprise
C0120,2023-06-01,54.29,Mid-Market
C0120,2023-07-01,54.29,Mid-Market
C0120,2023-08-01,54.29,Mid-Market
C0120,2023-09-01,54.29,Mid-Market
C0120,2023-10-01,54.29,Mid-Market
C0120,2023-11-01,54.29,Mid-Market
C0120,2023-12-01,57.08,Mid-Market
C0120,2024-01-01,57.08,Mid-Market
C0120,2024-02-01,57.08,Mid-Market
C0120,2024-03-01,57.08,Mid-Market
C0120,2024-04-01,57.08,Mid-Market
C0120,2024-05-01,57.08,Mid-Market
C0121,2023-09-01,100.18,SMB
C0121,2023-10-01,100.18,SMB
C0121,2023-11-01,100.18,SMB
C0121,2023-12-01,100.18,SMB
C0121,2024-01-01,100.18,SMB
C0121,2024-02-01,100.18,SMB
C0121,2024-03-01,100.18,SMB
C0121,2024-04-01,100.18,SMB
C0121,2024-05-01,100.18,SMB
C0121,2024-06-01,100.18,SMB
C0121,2024-07-01,100.18,SMB
C0121,2024-08-01,100.18,SMB
C0121,2024-09-01,100.18,SMB
C0121,2024-10-01,100.18,SMB
C0121,2024-11-01,100.18,SMB
C0121,2024-12-01,100.18,SMB
C0121,2025-01-01,100.18,SMB
C0121,2025-02-01,100.18,SMB
C0121,2025-03-01,100.18,SMB
C0121,2025-04-01,100.18,SMB
C0121,2025-05-01,100.18,SMB
C0121,2025-06-01,100.18,SMB
C0121,2025-07-01,100.18,SMB
C0121,2025-08-01,100.18,SMB
C0121,2025-09-01,100.18,SMB
C0122,2023-08-01,490.37,SMB
C0122,2023-09-01,575.89,SMB
C0122,2023-10-01,575.89,SMB
C0122,2023-11-01,575.89,SMB
C0122,2023-12-01,575.89,SMB
C0122,2024-01-01,575.89,SMB
C0122,2024-02-01,674.43,SMB
C0122,2024-03-01,674.43,SMB
C0122,2024-04-01,674.43,SMB
C0122,2024-05-01,674.43,SMB
C0122,2024-06-01,674.43,SMB
C0122,2024-07-01,674.43,SMB
C0122,2024-08-01,674.43,SMB
C0122,2024-09-01,674.43,SMB
C0122,2024-10-01,674.43,SMB
C0122,2024-11-01,674.43,SMB
C0122,2024-12-01,674.43,SMB
C0122,2025-01-01,674.43,SMB
C0122,2025-02-01,674.43,SMB
C0122,2025-03-01,674.43,SMB
C0122,2025-04-01,603.99,SMB
C0122,2025-05-01,603.99,SMB
C0122,2025-06-01,603.99,SMB
C0122,2025-07-01,603.99,SMB
C0122,2025-08-01,603.99,SMB
C0122,2025-09-01,603.99,SMB
C0123,2022-06-01,380.48,Enterprise
C0123,2022-07-01,380.48,Enterprise
C0123,2022-08-01,380.48,Enterprise
C0123,2022-09-01,434.24,Enterprise
C0123,2022-10-01,434.24,Enterprise
C0123,2022-11-01,434.24,Enterprise
C0123,2022-12-01,434.24,Enterprise
C0123,2023-01-01,434.24,Enterprise
C0123,2023-02-01,434.24,Enterprise
C0123,2023-03-01,434.24,Enterprise
C0123,2023-04-01,434.24,Enterprise
C0123,2023-05-01,434.24,Enterprise
C0123,2023-06-01,434.24,Enterprise
